make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp,combined_mpg
Pontiac,Sunbird,1992,regular,111.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,32,22,210,2000,26.5
Pontiac,Sunbird,1992,regular,140.0,6,MANUAL,front wheel drive,2.0,,Compact,Coupe,26,17,210,2000,21.050000000000004
Pontiac,Sunbird,1992,regular,111.0,4,MANUAL,front wheel drive,2.0,,Compact,Convertible,32,22,210,2000,26.5
Pontiac,Sunbird,1992,regular,111.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,32,22,210,2000,26.5
Pontiac,Sunbird,1992,regular,111.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,32,22,210,2000,26.5
Pontiac,Sunbird,1992,regular,111.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,32,22,210,2000,26.5
Pontiac,Sunbird,1993,regular,110.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,32,22,210,2000,26.5
Pontiac,Sunbird,1993,regular,110.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,32,22,210,2000,26.5
Pontiac,Sunbird,1993,regular,110.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,32,22,210,2000,26.5
Pontiac,Sunbird,1993,regular,110.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,32,22,210,2000,26.5
Pontiac,Sunbird,1993,regular,110.0,4,MANUAL,front wheel drive,2.0,,Compact,Convertible,32,22,210,2000,26.5
Pontiac,Sunbird,1993,regular,140.0,6,MANUAL,front wheel drive,2.0,,Compact,Coupe,26,17,210,2000,21.050000000000004
Pontiac,Sunbird,1994,regular,110.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,32,22,210,2000,26.5
Pontiac,Sunbird,1994,regular,110.0,4,MANUAL,front wheel drive,2.0,,Compact,Convertible,32,22,210,2000,26.5
Pontiac,Sunbird,1994,regular,110.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,32,22,210,2000,26.5
Pontiac,Sunbird,1994,regular,140.0,6,MANUAL,front wheel drive,2.0,,Compact,Coupe,26,17,210,2000,21.050000000000004
Plymouth,Sundance,1992,regular,100.0,4,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,20,535,2000,24.05
Plymouth,Sundance,1992,regular,93.0,4,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,23,535,2000,25.700000000000003
Plymouth,Sundance,1992,regular,93.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,23,535,2000,25.700000000000003
Plymouth,Sundance,1992,regular,100.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,535,2000,24.05
Plymouth,Sundance,1992,regular,93.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,23,535,2000,25.700000000000003
Plymouth,Sundance,1992,regular,93.0,4,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,23,535,2000,25.700000000000003
Plymouth,Sundance,1993,regular,100.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,22,535,2000,25.150000000000002
Plymouth,Sundance,1993,regular,93.0,4,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,23,535,2000,25.700000000000003
Plymouth,Sundance,1993,regular,100.0,4,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,22,535,2000,25.150000000000002
Plymouth,Sundance,1993,regular,93.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,23,535,2000,25.700000000000003
Plymouth,Sundance,1994,regular,100.0,4,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,27,21,535,2000,23.700000000000003
Plymouth,Sundance,1994,regular,100.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,27,21,535,2000,23.700000000000003
Plymouth,Sundance,1994,regular,93.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,30,23,535,2000,26.15
Plymouth,Sundance,1994,regular,93.0,4,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,30,23,535,2000,26.15
Pontiac,Sunfire,2003,regular,140.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,30,22,210,14930,25.6
Pontiac,Sunfire,2004,regular,140.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,33,23,210,10895,27.5
Pontiac,Sunfire,2004,regular,140.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,33,23,210,14930,27.5
Pontiac,Sunfire,2005,regular,140.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,32,23,210,15205,27.05
Pontiac,Sunfire,2005,regular,140.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,32,23,210,10895,27.05
Ferrari,Superamerica,2005,premium,532.0,12,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,9,2774,281170,11.7
Ferrari,Superamerica,2005,premium,532.0,12,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,16,9,2774,294080,12.15
Bentley,Supersports Convertible ISR,2013,flex_premium,631.0,12,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,19,12,520,291900,15.150000000000002
Toyota,Supra,1996,regular,320.0,6,AUTOMATIC,rear wheel drive,2.0,Performance,Compact,Coupe,22,16,2031,18255,18.700000000000003
Toyota,Supra,1996,regular,220.0,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,16,2031,14977,18.700000000000003
Toyota,Supra,1997,regular,320.0,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,15,2031,22001,18.15
Toyota,Supra,1997,regular,220.0,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,16,2031,17320,18.700000000000003
Toyota,Supra,1998,regular,225.0,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,17,2031,20596,19.25
Toyota,Supra,1998,regular,320.0,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,15,2031,25279,18.15
Subaru,SVX,1995,regular,230.0,6,AUTOMATIC,all wheel drive,2.0,Performance,Compact,Coupe,23,15,640,2000,18.6
Subaru,SVX,1995,regular,230.0,6,AUTOMATIC,front wheel drive,2.0,Performance,Compact,Coupe,23,15,640,2000,18.6
Subaru,SVX,1995,regular,230.0,6,AUTOMATIC,all wheel drive,2.0,Performance,Compact,Coupe,23,15,640,2230,18.6
Subaru,SVX,1995,regular,230.0,6,AUTOMATIC,front wheel drive,2.0,Performance,Compact,Coupe,23,15,640,2000,18.6
Subaru,SVX,1996,regular,230.0,6,AUTOMATIC,all wheel drive,2.0,Performance,Compact,Coupe,22,15,640,2472,18.15
Subaru,SVX,1996,regular,230.0,6,AUTOMATIC,all wheel drive,2.0,Performance,Compact,Coupe,22,15,640,2283,18.15
Subaru,SVX,1997,regular,230.0,6,AUTOMATIC,all wheel drive,2.0,Performance,Compact,Coupe,22,15,640,2749,18.15
Subaru,SVX,1997,regular,230.0,6,AUTOMATIC,all wheel drive,2.0,Performance,Compact,Coupe,22,15,640,2512,18.15
Suzuki,Swift,1999,regular,79.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,39,33,481,2000,35.7
Suzuki,Swift,2000,regular,79.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,38,31,481,2000,34.150000000000006
Suzuki,Swift,2000,regular,79.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,38,31,481,2000,34.150000000000006
Suzuki,Swift,2001,regular,79.0,4,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,26,481,9949,28.25
Suzuki,Swift,2001,regular,79.0,4,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,26,481,10949,28.25
Suzuki,Swift,2001,regular,79.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,38,31,481,9299,34.150000000000006
Suzuki,Swift,2001,regular,79.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,38,31,481,10299,34.150000000000006
Suzuki,SX4,2011,regular,150.0,4,MANUAL,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,22,481,16599,25.6
Suzuki,SX4,2011,regular,148.0,4,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,29,23,481,19349,25.700000000000003
Suzuki,SX4,2011,regular,148.0,4,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,30,23,481,17099,26.15
Suzuki,SX4,2011,regular,150.0,4,MANUAL,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,22,481,16999,25.6
Suzuki,SX4,2011,regular,148.0,4,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,30,23,481,17849,26.15
Suzuki,SX4,2011,regular,150.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,32,23,481,16479,27.05
Suzuki,SX4,2011,regular,148.0,4,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,30,23,481,18999,26.15
Suzuki,SX4,2011,regular,150.0,4,MANUAL,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,22,481,18249,25.6
Suzuki,SX4,2011,regular,150.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,33,23,481,13499,27.5
Suzuki,SX4,2011,regular,148.0,4,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,23,481,17799,26.15
Suzuki,SX4,2011,regular,150.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,33,23,481,15195,27.5
Suzuki,SX4,2011,regular,148.0,4,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,23,481,18299,26.15
Suzuki,SX4,2011,regular,150.0,4,MANUAL,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,22,481,17099,25.6
Suzuki,SX4,2011,regular,148.0,4,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,29,23,481,18599,25.700000000000003
Suzuki,SX4,2012,regular,150.0,4,MANUAL,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,22,481,16799,25.6
Suzuki,SX4,2012,regular,148.0,4,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,29,23,481,18875,25.700000000000003
Suzuki,SX4,2012,regular,148.0,4,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,29,23,481,19649,25.700000000000003
Suzuki,SX4,2012,regular,148.0,4,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,23,481,17999,26.15
Suzuki,SX4,2012,regular,148.0,4,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,32,25,481,18199,28.150000000000002
Suzuki,SX4,2012,regular,148.0,4,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,32,25,481,17399,28.150000000000002
Suzuki,SX4,2012,regular,150.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,33,23,481,13699,27.5
Suzuki,SX4,2012,regular,148.0,4,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,23,481,18499,26.15
Suzuki,SX4,2012,regular,150.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,33,23,481,15495,27.5
Suzuki,SX4,2012,regular,150.0,4,MANUAL,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,22,481,18549,25.6
Suzuki,SX4,2012,regular,150.0,4,MANUAL,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,22,481,16999,25.6
Suzuki,SX4,2013,regular,150.0,4,MANUAL,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,22,481,19349,25.6
Suzuki,SX4,2013,regular,150.0,4,MANUAL,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,22,481,16999,25.6
Suzuki,SX4,2013,regular,148.0,4,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,29,23,481,19175,25.700000000000003
Suzuki,SX4,2013,regular,148.0,4,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,32,25,481,17849,28.150000000000002
Suzuki,SX4,2013,regular,148.0,4,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,30,23,481,18349,26.15
Suzuki,SX4,2013,regular,148.0,4,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,30,23,481,18799,26.15
Suzuki,SX4,2013,regular,148.0,4,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Compact,4dr Hatchback,29,23,481,20449,25.700000000000003
Suzuki,SX4,2013,regular,150.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,33,23,481,15845,27.5
GMC,Syclone,1991,regular,280.0,6,AUTOMATIC,all wheel drive,2.0,"Factory Tuner,Performance",Compact,Regular Cab Pickup,16,13,549,5667,14.350000000000001
Toyota,T100,1996,regular,190.0,6,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,20,15,2031,2563,17.25
Toyota,T100,1996,regular,190.0,6,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,18,15,2031,2922,16.35
Toyota,T100,1996,regular,190.0,6,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,20,15,2031,2506,17.25
Toyota,T100,1996,regular,150.0,4,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,22,18,2031,2141,19.8
Toyota,T100,1996,regular,190.0,6,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,18,15,2031,2802,16.35
Toyota,T100,1997,regular,190.0,6,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,17,15,2031,3143,15.9
Toyota,T100,1997,regular,190.0,6,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,19,15,2031,2806,16.8
Toyota,T100,1997,regular,150.0,4,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,22,17,2031,2348,19.25
Toyota,T100,1997,regular,190.0,6,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,17,15,2031,3042,15.9
Toyota,T100,1997,regular,190.0,6,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,19,15,2031,2767,16.8
Toyota,T100,1998,regular,150.0,4,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,22,17,2031,2540,19.25
Toyota,T100,1998,regular,190.0,6,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,19,15,2031,3058,16.8
Toyota,T100,1998,regular,190.0,6,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,18,15,2031,3586,16.35
Toyota,T100,1998,regular,190.0,6,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,18,15,2031,3480,16.35
Toyota,T100,1998,regular,190.0,6,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,19,15,2031,3214,16.8
Toyota,Tacoma,2015,regular,236.0,6,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,19,15,2031,27355,16.8
Toyota,Tacoma,2015,regular,159.0,4,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,24,19,2031,23075,21.25
Toyota,Tacoma,2015,regular,236.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,21,16,2031,27235,18.25
Toyota,Tacoma,2015,regular,159.0,4,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,20,18,2031,24800,18.9
Toyota,Tacoma,2015,regular,159.0,4,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,24,19,2031,21865,21.25
Toyota,Tacoma,2015,regular,236.0,6,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,19,15,2031,35725,16.8
Toyota,Tacoma,2015,regular,159.0,4,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,25,21,2031,20965,22.8
Toyota,Tacoma,2015,regular,159.0,4,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,24,19,2031,23625,21.25
Toyota,Tacoma,2015,regular,236.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,16,2031,37615,18.25
Toyota,Tacoma,2015,regular,236.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,21,17,2031,25060,18.800000000000004
Toyota,Tacoma,2015,regular,236.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,21,17,2031,23960,18.800000000000004
Toyota,Tacoma,2015,regular,236.0,6,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,19,15,2031,26355,16.8
Toyota,Tacoma,2015,regular,236.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,21,16,2031,36705,18.25
Toyota,Tacoma,2015,regular,236.0,6,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,19,15,2031,36635,16.8
Toyota,Tacoma,2015,regular,236.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,16,2031,28235,18.25
Toyota,Tacoma,2015,regular,236.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,16,2031,28735,18.25
Toyota,Tacoma,2015,regular,159.0,4,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,24,19,2031,22525,21.25
Toyota,Tacoma,2015,regular,236.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,21,17,2031,25560,18.800000000000004
Toyota,Tacoma,2015,regular,159.0,4,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,21,18,2031,25700,19.35
Toyota,Tacoma,2016,regular,159.0,4,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,21,19,2031,25185,19.900000000000002
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,29275,20.25
Toyota,Tacoma,2016,regular,159.0,4,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,19,2031,23660,20.8
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,34700,20.25
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,31420,20.25
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,34090,20.25
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,24,19,2031,30025,21.25
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,23,18,2031,33310,20.25
Toyota,Tacoma,2016,regular,159.0,4,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,23,19,2031,26635,20.8
Toyota,Tacoma,2016,regular,278.0,6,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,20,17,2031,31680,18.35
Toyota,Tacoma,2016,regular,278.0,6,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,20,17,2031,32460,18.35
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,34090,20.25
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,24,19,2031,27355,21.25
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,23,18,2031,33310,20.25
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,24,19,2031,35105,21.25
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,31920,20.25
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,38180,20.25
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,24,19,2031,28345,21.25
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,24,19,2031,31125,21.25
Toyota,Tacoma,2016,regular,159.0,4,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,22,19,2031,26735,20.35
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,24,19,2031,31625,21.25
Toyota,Tacoma,2016,regular,159.0,4,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,22,19,2031,28820,20.35
Toyota,Tacoma,2016,regular,278.0,6,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,17,2031,32460,18.800000000000004
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,24,19,2031,28845,21.25
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,23,18,2031,30530,20.25
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,24,19,2031,31125,21.25
Toyota,Tacoma,2016,regular,159.0,4,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,19,2031,25745,20.8
Toyota,Tacoma,2016,regular,159.0,4,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,23,19,2031,24490,20.8
Toyota,Tacoma,2016,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,34700,20.25
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,35315,20.25
Toyota,Tacoma,2017,regular,278.0,6,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,20,17,2031,33075,18.35
Toyota,Tacoma,2017,regular,278.0,6,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,20,17,2031,40760,18.35
Toyota,Tacoma,2017,regular,159.0,4,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,21,19,2031,25645,19.900000000000002
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,24,19,2031,35720,21.25
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,23,18,2031,33770,20.25
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,32765,20.25
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,34705,20.25
Toyota,Tacoma,2017,regular,159.0,4,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,23,19,2031,27095,20.8
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,35315,20.25
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,42760,20.25
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,34705,20.25
Toyota,Tacoma,2017,regular,159.0,4,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,23,19,2031,24950,20.8
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,24,19,2031,29690,21.25
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,24,19,2031,25730,21.25
Toyota,Tacoma,2017,regular,278.0,6,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,20,17,2031,33075,18.35
Toyota,Tacoma,2017,regular,159.0,4,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,19,2031,26205,20.8
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,24,19,2031,31740,21.25
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,29735,20.25
Toyota,Tacoma,2017,regular,159.0,4,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,22,19,2031,29280,20.35
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,23,18,2031,33770,20.25
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,24,19,2031,30485,21.25
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,24,19,2031,28700,21.25
Toyota,Tacoma,2017,regular,159.0,4,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,19,2031,24120,20.8
Toyota,Tacoma,2017,regular,278.0,6,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,21,17,2031,32390,18.800000000000004
Toyota,Tacoma,2017,regular,159.0,4,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,22,19,2031,27195,20.35
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,33265,20.25
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,24,19,2031,31740,21.25
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,23,18,2031,38795,20.25
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,23,18,2031,31875,20.25
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,24,19,2031,32240,21.25
Toyota,Tacoma,2017,regular,278.0,6,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,24,19,2031,30190,21.25
Chevrolet,Tahoe Hybrid,2011,regular,332.0,8,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,4dr SUV,23,20,1385,51145,21.35
Chevrolet,Tahoe Hybrid,2011,regular,332.0,8,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,4dr SUV,23,20,1385,53950,21.35
Chevrolet,Tahoe Hybrid,2012,regular,332.0,8,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,4dr SUV,23,20,1385,54775,21.35
Chevrolet,Tahoe Hybrid,2012,regular,332.0,8,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,4dr SUV,23,20,1385,51970,21.35
